DATAFLOW,AUDST,BASE_PER,FREQ,REPYEAREND,REPYEARSTART,STATE_CODE,TYPE_LABOU_RN,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MANI,AL,2018-06-30,IX,877.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MANI,RL,2018-06-30,IX,880.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MEG,AL,2018-06-30,IX,906.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MEG,RL,2018-06-30,IX,908.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MP,AL,2018-06-30,IX,797.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MP,RL,2018-06-30,IX,821.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,OD,AL,2018-06-30,IX,783.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,OD,RL,2018-06-30,IX,785.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,PUN,AL,2018-06-30,IX,961.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,PUN,RL,2018-06-30,IX,967.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,RAJA,AL,2018-06-30,IX,945.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,RAJA,RL,2018-06-30,IX,931.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,TN,AL,2018-06-30,IX,1033.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,TN,RL,2018-06-30,IX,1026.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,TRI,AL,2018-06-30,IX,785.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,TRI,RL,2018-06-30,IX,797.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,UP,AL,2018-06-30,IX,806.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,UP,RL,2018-06-30,IX,813.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,WB,AL,2018-06-30,IX,824.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,WB,RL,2018-06-30,IX,837.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,ALL_INDIA,AL,2018-07-31,IX,902.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,ALL_INDIA,RL,2018-07-31,IX,910.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,ANP,AL,2018-07-31,IX,1000.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,ANP,RL,2018-07-31,IX,995.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,ASM,AL,2018-07-31,IX,856.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,ASM,RL,2018-07-31,IX,866.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,BIH,AL,2018-07-31,IX,726.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,BIH,RL,2018-07-31,IX,733.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,GUJ,AL,2018-07-31,IX,904.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,GUJ,RL,2018-07-31,IX,905.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,HAR,AL,2018-07-31,IX,996.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,HAR,RL,2018-07-31,IX,991.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,HP,AL,2018-07-31,IX,738.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,HP,RL,2018-07-31,IX,784.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,JNK,AL,2018-07-31,IX,860.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,JNK,RL,2018-07-31,IX,860.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,KAR,AL,2018-07-31,IX,1027.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,KAR,RL,2018-07-31,IX,1017.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,KER,AL,2018-07-31,IX,1006.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,KER,RL,2018-07-31,IX,1015.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MAH,AL,2018-07-31,IX,954.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MAH,RL,2018-07-31,IX,949.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MANI,AL,2018-07-31,IX,885.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MANI,RL,2018-07-31,IX,888.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MEG,AL,2018-07-31,IX,909.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MEG,RL,2018-07-31,IX,911.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MP,AL,2018-07-31,IX,803.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MP,RL,2018-07-31,IX,827.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,OD,AL,2018-07-31,IX,790.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,OD,RL,2018-07-31,IX,792.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,PUN,AL,2018-07-31,IX,976.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,PUN,RL,2018-07-31,IX,982.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,RAJA,AL,2018-07-31,IX,957.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,RAJA,RL,2018-07-31,IX,943.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,TN,AL,2018-07-31,IX,1042.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,TN,RL,2018-07-31,IX,1035.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,TRI,AL,2018-07-31,IX,789.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,TRI,RL,2018-07-31,IX,802.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,UP,AL,2018-07-31,IX,818.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,UP,RL,2018-07-31,IX,824.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,WB,AL,2018-07-31,IX,826.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,WB,RL,2018-07-31,IX,839.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,ALL_INDIA,AL,2018-08-31,IX,907.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,ALL_INDIA,RL,2018-08-31,IX,915.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,ANP,AL,2018-08-31,IX,1001.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,ANP,RL,2018-08-31,IX,997.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,ASM,AL,2018-08-31,IX,862.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,ASM,RL,2018-08-31,IX,872.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,BIH,AL,2018-08-31,IX,735.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,BIH,RL,2018-08-31,IX,742.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,GUJ,AL,2018-08-31,IX,914.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,GUJ,RL,2018-08-31,IX,915.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,HAR,AL,2018-08-31,IX,1010.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,HAR,RL,2018-08-31,IX,1004.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,HP,AL,2018-08-31,IX,746.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,HP,RL,2018-08-31,IX,793.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,JNK,AL,2018-08-31,IX,859.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,JNK,RL,2018-08-31,IX,861.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,KAR,AL,2018-08-31,IX,1024.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,KAR,RL,2018-08-31,IX,1015.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,KER,AL,2018-08-31,IX,1003.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,KER,RL,2018-08-31,IX,1011.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MAH,AL,2018-08-31,IX,959.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MAH,RL,2018-08-31,IX,955.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MANI,AL,2018-08-31,IX,891.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MANI,RL,2018-08-31,IX,894.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MEG,AL,2018-08-31,IX,908.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MEG,RL,2018-08-31,IX,909.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MP,AL,2018-08-31,IX,808.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MP,RL,2018-08-31,IX,832.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,OD,AL,2018-08-31,IX,796.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,OD,RL,2018-08-31,IX,798.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,PUN,AL,2018-08-31,IX,988.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,PUN,RL,2018-08-31,IX,992.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,RAJA,AL,2018-08-31,IX,967.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,RAJA,RL,2018-08-31,IX,952.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,TN,AL,2018-08-31,IX,1047.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,TN,RL,2018-08-31,IX,1040.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,TRI,AL,2018-08-31,IX,796.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,TRI,RL,2018-08-31,IX,812.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,UP,AL,2018-08-31,IX,828.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,UP,RL,2018-08-31,IX,834.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,WB,AL,2018-08-31,IX,835.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,WB,RL,2018-08-31,IX,848.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,ALL_INDIA,AL,2018-09-30,IX,910.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,ALL_INDIA,RL,2018-09-30,IX,917.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,ANP,AL,2018-09-30,IX,1008.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,ANP,RL,2018-09-30,IX,1003.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,ASM,AL,2018-09-30,IX,870.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,ASM,RL,2018-09-30,IX,879.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,BIH,AL,2018-09-30,IX,733.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,BIH,RL,2018-09-30,IX,740.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,GUJ,AL,2018-09-30,IX,926.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,GUJ,RL,2018-09-30,IX,927.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,HAR,AL,2018-09-30,IX,1016.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,HAR,RL,2018-09-30,IX,1010.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,HP,AL,2018-09-30,IX,754.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,HP,RL,2018-09-30,IX,796.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,JNK,AL,2018-09-30,IX,858.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,JNK,RL,2018-09-30,IX,857.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,KAR,AL,2018-09-30,IX,1022.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,KAR,RL,2018-09-30,IX,1010.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,KER,AL,2018-09-30,IX,991.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,KER,RL,2018-09-30,IX,997.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MAH,AL,2018-09-30,IX,962.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MAH,RL,2018-09-30,IX,958.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MANI,AL,2018-09-30,IX,897.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MANI,RL,2018-09-30,IX,901.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MEG,AL,2018-09-30,IX,905.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MEG,RL,2018-09-30,IX,907.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MP,AL,2018-09-30,IX,813.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MP,RL,2018-09-30,IX,837.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,OD,AL,2018-09-30,IX,800.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,OD,RL,2018-09-30,IX,802.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,PUN,AL,2018-09-30,IX,989.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,PUN,RL,2018-09-30,IX,996.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,RAJA,AL,2018-09-30,IX,968.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,RAJA,RL,2018-09-30,IX,953.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,TN,AL,2018-09-30,IX,1042.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,TN,RL,2018-09-30,IX,1036.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,TRI,AL,2018-09-30,IX,804.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,TRI,RL,2018-09-30,IX,821.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,UP,AL,2018-09-30,IX,841.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,UP,RL,2018-09-30,IX,847.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,WB,AL,2018-09-30,IX,834.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,WB,RL,2018-09-30,IX,848.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,ALL_INDIA,AL,2018-10-31,IX,913.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,ALL_INDIA,RL,2018-10-31,IX,920.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,ANP,AL,2018-10-31,IX,1018.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,ANP,RL,2018-10-31,IX,1013.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,ASM,AL,2018-10-31,IX,870.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,ASM,RL,2018-10-31,IX,880.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,BIH,AL,2018-10-31,IX,740.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,BIH,RL,2018-10-31,IX,747.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,GUJ,AL,2018-10-31,IX,918.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,GUJ,RL,2018-10-31,IX,919.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,HAR,AL,2018-10-31,IX,1022.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,HAR,RL,2018-10-31,IX,1016.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,HP,AL,2018-10-31,IX,758.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,HP,RL,2018-10-31,IX,801.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,JNK,AL,2018-10-31,IX,878.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,JNK,RL,2018-10-31,IX,877.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,KAR,AL,2018-10-31,IX,1024.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,KAR,RL,2018-10-31,IX,1011.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,KER,AL,2018-10-31,IX,988.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,KER,RL,2018-10-31,IX,994.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MAH,AL,2018-10-31,IX,966.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MAH,RL,2018-10-31,IX,963.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MANI,AL,2018-10-31,IX,903.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MANI,RL,2018-10-31,IX,906.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MEG,AL,2018-10-31,IX,908.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MEG,RL,2018-10-31,IX,909.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MP,AL,2018-10-31,IX,815.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,MP,RL,2018-10-31,IX,839.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,OD,AL,2018-10-31,IX,803.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,OD,RL,2018-10-31,IX,805.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,PUN,AL,2018-10-31,IX,995.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,PUN,RL,2018-10-31,IX,1002.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,RAJA,AL,2018-10-31,IX,975.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,RAJA,RL,2018-10-31,IX,960.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,TN,AL,2018-10-31,IX,1037.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,TN,RL,2018-10-31,IX,1032.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,TRI,AL,2018-10-31,IX,812.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,TRI,RL,2018-10-31,IX,829.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,UP,AL,2018-10-31,IX,842.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,UP,RL,2018-10-31,IX,849.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2019,2018,WB,AL,2018-10-31,IX,838.0
