DATAFLOW,AUDST,CURRENCY,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-05-18,INR,112.0416
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-05-18,INR,128.5439
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-05-18,INR,60.61
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-05-18,INR,96.2948
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-05-19,INR,112.1758
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-05-19,INR,129.2263
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-05-19,INR,60.58
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-05-19,INR,96.345
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-05-20,INR,112.3727
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-05-20,INR,129.7711
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-05-20,INR,60.94
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-05-20,INR,96.8441
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-05-21,INR,111.9386
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-05-21,INR,129.39
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-05-21,INR,60.56
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-05-21,INR,96.3172
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-05-22,INR,111.3903
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-05-22,INR,128.7901
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-05-22,INR,60.31
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-05-22,INR,95.9588
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-05-25,INR,110.8157
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-05-25,INR,128.3486
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-05-25,INR,59.91
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-05-25,INR,95.2047
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-05-26,INR,111.0507
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-05-26,INR,128.6416
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-05-26,INR,60.0
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-05-26,INR,95.4437
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-05-27,INR,111.4937
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-05-27,INR,128.8021
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-05-27,INR,60.11
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-05-27,INR,95.7883
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-05-29,INR,111.1102
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-05-29,INR,128.1841
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-05-29,INR,59.89
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-05-29,INR,95.3845
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-06-01,INR,110.5895
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-06-01,INR,127.7718
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-06-01,INR,59.5
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-06-01,INR,94.8913
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-06-02,INR,110.8663
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-06-02,INR,128.2602
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-06-02,INR,59.58
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-06-02,INR,95.1702
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-06-03,INR,111.2645
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-06-03,INR,128.7819
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-06-03,INR,59.88
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-06-03,INR,95.7795
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-06-04,INR,111.1877
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-06-04,INR,128.6045
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-06-04,INR,59.89
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-06-04,INR,95.7425
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-06-05,INR,110.8314
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-06-05,INR,128.1064
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-06-05,INR,59.64
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-06-05,INR,95.3996
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-06-08,INR,110.1444
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-06-08,INR,127.4102
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-06-08,INR,59.66
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-06-08,INR,95.6198
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-06-09,INR,110.4716
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-06-09,INR,127.8856
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-06-09,INR,59.74
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-06-09,INR,95.6359
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-06-10,INR,109.9634
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-06-10,INR,127.4635
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-06-10,INR,59.35
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-06-10,INR,95.1855
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-06-11,INR,110.5017
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-06-11,INR,128.0491
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-06-11,INR,59.61
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-06-11,INR,95.7205
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-06-12,INR,110.3607
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-06-12,INR,127.8367
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-06-12,INR,59.5
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-06-12,INR,95.3825
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-06-15,INR,109.9108
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-06-15,INR,127.3124
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-06-15,INR,59.13
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-06-15,INR,94.6772
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-06-16,INR,109.6951
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-06-16,INR,126.9121
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-06-16,INR,59.11
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-06-16,INR,94.6992
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-06-17,INR,109.5401
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-06-17,INR,126.5988
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-06-17,INR,58.89
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-06-17,INR,94.3758
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-06-18,INR,108.6534
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-06-18,INR,125.5841
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-06-18,INR,58.69
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-06-18,INR,94.2795
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-06-19,INR,108.0273
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-06-19,INR,124.6036
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-06-19,INR,58.55
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-06-19,INR,94.4735
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-06-22,INR,108.2543
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-06-22,INR,124.8528
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-06-22,INR,58.46
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-06-22,INR,94.4938
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-06-23,INR,108.2008
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-06-23,INR,125.3897
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-06-23,INR,58.58
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-06-23,INR,94.7064
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-06-24,INR,107.6344
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-06-24,INR,124.9322
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-06-24,INR,58.57
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-06-24,INR,94.698
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-06-25,INR,107.3637
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-06-25,INR,124.4987
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-06-25,INR,58.38
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-06-25,INR,94.4804
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-06-29,INR,107.5964
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-06-29,INR,124.7533
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-06-29,INR,58.31
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-06-29,INR,94.3519
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-06-30,INR,107.7169
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-06-30,INR,125.1333
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-06-30,INR,58.27
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-06-30,INR,94.5975
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-07-01,INR,108.0267
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-07-01,INR,125.4205
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-07-01,INR,58.22
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-07-01,INR,94.7323
