DATAFLOW,AUDST,CURRENCY,FREQ,RANGE_RT_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2023,2022,0,2022-07-31,INR,158.9629
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2023,2022,0,2022-06-30,INR,164.82150000000001
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2023,2022,0,2022-06-30,INR,208.89600000000002
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2023,2022,0,2022-06-30,INR,117.35
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2023,2022,0,2022-06-30,INR,191.64659999999998
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2023,2022,0,2022-06-30,INR,156.4975
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2023,2022,0,2022-05-31,INR,207.16899999999998
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2023,2022,0,2022-05-31,INR,153.7886
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2023,2022,0,2022-05-31,INR,192.56529999999998
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2023,2022,0,2022-05-31,INR,163.8512
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2023,2022,0,2022-05-31,INR,119.86
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2023,2022,0,2022-04-30,INR,152.1265
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2023,2022,0,2022-04-30,INR,120.22999999999999
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2023,2022,0,2022-04-30,INR,207.305
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2023,2022,0,2022-04-30,INR,164.00459999999998
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2023,2022,0,2022-04-30,INR,195.2852
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2022,2021,0,2022-03-31,INR,152.635
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2022,2021,0,2022-03-31,INR,168.14049999999997
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2022,2021,0,2022-03-31,INR,211.01
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2022,2021,0,2022-03-31,INR,201.1245
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2022,2021,0,2022-03-31,INR,128.5
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2022,2021,0,2022-02-28,INR,130.35
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2022,2021,0,2022-02-28,INR,202.6261
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2022,2021,0,2022-02-28,INR,210.178
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2022,2021,0,2022-02-28,INR,150.1408
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2022,2021,0,2022-02-28,INR,169.5067
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2022,2021,0,2022-01-31,INR,168.6726
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2022,2021,0,2022-01-31,INR,129.64
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2022,2021,0,2022-01-31,INR,208.175
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2022,2021,0,2022-01-31,INR,149.1043
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2022,2021,0,2022-01-31,INR,202.1472
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2022,2021,0,2021-12-31,INR,170.4377
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2022,2021,0,2021-12-31,INR,150.5553
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2022,2021,0,2021-12-31,INR,211.43200000000002
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2022,2021,0,2021-12-31,INR,201.1531
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2022,2021,0,2021-12-31,INR,131.61
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2022,2021,0,2021-11-30,INR,149.0101
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2022,2021,0,2021-11-30,INR,170.30829999999997
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2022,2021,0,2021-11-30,INR,130.97
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2022,2021,0,2021-11-30,INR,201.8447
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2022,2021,0,2021-11-30,INR,209.428
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2022,2021,0,2021-10-31,INR,203.3544
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2022,2021,0,2021-10-31,INR,211.196
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2022,2021,0,2021-10-31,INR,149.7005
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2022,2021,0,2021-10-31,INR,173.4115
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2022,2021,0,2021-10-31,INR,132.70999999999998
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2022,2021,0,2021-09-30,INR,201.8406
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2022,2021,0,2021-09-30,INR,208.893
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2022,2021,0,2021-09-30,INR,173.2215
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2022,2021,0,2021-09-30,INR,133.54000000000002
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2022,2021,0,2021-09-30,INR,147.214
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2022,2021,0,2021-08-31,INR,134.68
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2022,2021,0,2021-08-31,INR,147.5812
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2022,2021,0,2021-08-31,INR,204.4041
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2022,2021,0,2021-08-31,INR,174.8548
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2022,2021,0,2021-08-31,INR,210.427
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2022,2021,0,2021-07-31,INR,149.1418
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2022,2021,0,2021-07-31,INR,205.8345
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2022,2021,0,2021-07-31,INR,176.1399
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2022,2021,0,2021-07-31,INR,212.077
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2022,2021,0,2021-07-31,INR,135.28
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2022,2021,0,2021-06-30,INR,147.1451
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2022,2021,0,2021-06-30,INR,133.7
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2022,2021,0,2021-06-30,INR,206.1729
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2022,2021,0,2021-06-30,INR,177.50799999999998
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2022,2021,0,2021-06-30,INR,211.239
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2022,2021,0,2021-05-31,INR,211.298
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2022,2021,0,2021-05-31,INR,133.66
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2022,2021,0,2021-05-31,INR,177.5472
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2022,2021,0,2021-05-31,INR,146.65789999999998
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2022,2021,0,2021-05-31,INR,206.25920000000002
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2022,2021,0,2021-04-30,INR,135.79000000000002
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2022,2021,0,2021-04-30,INR,211.664
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2022,2021,0,2021-04-30,INR,206.10899999999998
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2022,2021,0,2021-04-30,INR,148.48399999999998
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2022,2021,0,2021-04-30,INR,176.80470000000003
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2021,2020,0,2021-03-31,INR,208.139
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2021,2020,0,2021-03-31,INR,201.859
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2021,2020,0,2021-03-31,INR,145.7975
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2021,2020,0,2021-03-31,INR,135.04000000000002
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2021,2020,0,2021-03-31,INR,173.9004
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2021,2020,0,2021-02-28,INR,201.8321
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2021,2020,0,2021-02-28,INR,209.512
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2021,2020,0,2021-02-28,INR,175.9946
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2021,2020,0,2021-02-28,INR,145.3331
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2021,2020,0,2021-02-28,INR,138.2
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2021,2020,0,2021-01-31,INR,141.01
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2021,2020,0,2021-01-31,INR,146.2687
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2021,2020,0,2021-01-31,INR,210.99599999999998
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2021,2020,0,2021-01-31,INR,178.3477
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2021,2020,0,2021-01-31,INR,199.24380000000002
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2021,2020,0,2020-12-31,INR,211.591
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2021,2020,0,2020-12-31,INR,141.89
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2021,2020,0,2020-12-31,INR,197.8476
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2021,2020,0,2020-12-31,INR,146.94740000000002
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2021,2020,0,2020-12-31,INR,178.2099
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2021,2020,0,2020-11-30,INR,194.72609999999997
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2021,2020,0,2020-11-30,INR,174.8131
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2021,2020,0,2020-11-30,INR,148.4898
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2021,2020,0,2020-11-30,INR,142.03
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2021,2020,0,2020-11-30,INR,210.974
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2021,2020,0,2020-10-31,INR,147.10829999999999
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2021,2020,0,2020-10-31,INR,191.3955
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2021,2020,0,2020-10-31,INR,139.98000000000002
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2021,2020,0,2020-10-31,INR,207.96800000000002
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2021,2020,0,2020-10-31,INR,173.1495
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2021,2020,0,2020-09-30,INR,207.961
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2021,2020,0,2020-09-30,INR,191.11520000000002
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2021,2020,0,2020-09-30,INR,139.14
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2021,2020,0,2020-09-30,INR,172.9512
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2021,2020,0,2020-09-30,INR,146.745
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2021,2020,0,2020-08-31,INR,140.04000000000002
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2021,2020,0,2020-08-31,INR,196.4202
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2021,2020,0,2020-08-31,INR,176.3501
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2021,2020,0,2020-08-31,INR,210.072
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2021,2020,0,2020-08-31,INR,148.4422
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2021,2020,0,2020-07-31,INR,191.44389999999999
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2021,2020,0,2020-07-31,INR,150.2635
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2021,2020,0,2020-07-31,INR,172.9223
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2021,2020,0,2020-07-31,INR,209.065
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2021,2020,0,2020-07-31,INR,140.99
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2021,2020,0,2020-06-30,INR,188.9889
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2021,2020,0,2020-06-30,INR,170.13760000000002
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2021,2020,0,2020-06-30,INR,208.65
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2021,2020,0,2020-06-30,INR,140.3
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2021,2020,0,2020-06-30,INR,151.54039999999998
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2021,2020,0,2020-05-31,INR,165.4183
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2021,2020,0,2020-05-31,INR,151.32299999999998
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2021,2020,0,2020-05-31,INR,186.1712
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2021,2020,0,2020-05-31,INR,141.26999999999998
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2021,2020,0,2020-05-31,INR,206.28300000000002
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2021,2020,0,2020-04-30,INR,189.1538
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2021,2020,0,2020-04-30,INR,141.09
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2021,2020,0,2020-04-30,INR,165.2711
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2021,2020,0,2020-04-30,INR,207.376
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2021,2020,0,2020-04-30,INR,151.92340000000002
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2020,2019,0,2020-03-31,INR,164.0935
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2020,2019,0,2020-03-31,INR,138.79000000000002
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2020,2019,0,2020-03-31,INR,183.29379999999998
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2020,2019,0,2020-03-31,INR,203.13549999999998
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2020,2019,0,2020-03-31,INR,148.3942
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2020,2019,0,2020-02-29,INR,130.51
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2020,2019,0,2020-02-29,INR,143.3245
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2020,2019,0,2020-02-29,INR,196.6147
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2020,2019,0,2020-02-29,INR,156.6943
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2020,2019,0,2020-02-29,INR,186.1954
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2020,2019,0,2020-01-31,INR,131.17000000000002
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2020,2019,0,2020-01-31,INR,158.8752
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2020,2019,0,2020-01-31,INR,197.5673
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2020,2019,0,2020-01-31,INR,186.7803
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2020,2019,0,2020-01-31,INR,142.90339999999998
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2020,2019,0,2019-12-31,INR,130.64
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2020,2019,0,2019-12-31,INR,158.3405
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2020,2019,0,2019-12-31,INR,142.49779999999998
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2020,2019,0,2019-12-31,INR,187.4289
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2020,2019,0,2019-12-31,INR,196.4753
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2020,2019,0,2019-11-30,INR,196.3405
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2020,2019,0,2019-11-30,INR,158.0741
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2020,2019,0,2019-11-30,INR,184.2045
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2020,2019,0,2019-11-30,INR,131.28
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2020,2019,0,2019-11-30,INR,142.7322
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2020,2019,0,2019-10-31,INR,156.3606
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2020,2019,0,2019-10-31,INR,142.2354
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2020,2019,0,2019-10-31,INR,131.31
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2020,2019,0,2019-10-31,INR,178.75060000000002
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2020,2019,0,2019-10-31,INR,194.84859999999998
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2020,2019,0,2019-09-30,INR,175.9335
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2020,2019,0,2019-09-30,INR,133.47
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2020,2019,0,2019-09-30,INR,142.8749
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2020,2019,0,2019-09-30,INR,156.53
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2020,2019,0,2019-09-30,INR,194.93970000000002
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2020,2019,0,2019-08-31,INR,172.34120000000001
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2020,2019,0,2019-08-31,INR,131.85
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2020,2019,0,2019-08-31,INR,193.64210000000003
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2020,2019,0,2019-08-31,INR,141.2394
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2020,2019,0,2019-08-31,INR,156.779
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2020,2019,0,2019-07-31,INR,190.2975
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2020,2019,0,2019-07-31,INR,137.42759999999998
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2020,2019,0,2019-07-31,INR,154.7036
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2020,2019,0,2019-07-31,INR,171.01420000000002
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2020,2019,0,2019-07-31,INR,126.93
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2020,2019,0,2019-06-30,INR,128.8
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2020,2019,0,2019-06-30,INR,138.75420000000003
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2020,2019,0,2019-06-30,INR,156.6759
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2020,2019,0,2019-06-30,INR,192.4837
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2020,2019,0,2019-06-30,INR,176.0303
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2020,2019,0,2019-05-31,INR,179.35899999999998
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2020,2019,0,2019-05-31,INR,193.2573
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2020,2019,0,2019-05-31,INR,126.38
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2020,2019,0,2019-05-31,INR,139.68869999999998
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2020,2019,0,2019-05-31,INR,156.49009999999998
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2020,2019,0,2019-04-30,INR,155.5289
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2020,2019,0,2019-04-30,INR,192.0317
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2020,2019,0,2019-04-30,INR,138.6341
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2020,2019,0,2019-04-30,INR,124.25
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2020,2019,0,2019-04-30,INR,181.1064
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2019,2018,0,2019-03-31,INR,194.5206
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2019,2018,0,2019-03-31,INR,124.99000000000001
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2019,2018,0,2019-03-31,INR,158.3202
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2019,2018,0,2019-03-31,INR,139.5543
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2019,2018,0,2019-03-31,INR,184.3646
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2019,2018,0,2019-02-28,INR,185.8348
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2019,2018,0,2019-02-28,INR,198.10500000000002
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2019,2018,0,2019-02-28,INR,142.3006
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2019,2018,0,2019-02-28,INR,129.09
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2019,2018,0,2019-02-28,INR,161.9743
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2019,2018,0,2019-01-31,INR,140.8596
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2019,2018,0,2019-01-31,INR,196.3185
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2019,2018,0,2019-01-31,INR,182.0823
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2019,2018,0,2019-01-31,INR,161.0726
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2019,2018,0,2019-01-31,INR,129.37
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2019,2018,0,2018-12-31,INR,196.3709
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2019,2018,0,2018-12-31,INR,125.25999999999999
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2019,2018,0,2018-12-31,INR,179.4596
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2019,2018,0,2018-12-31,INR,161.3212
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2019,2018,0,2018-12-31,INR,141.833
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2019,2018,0,2018-11-30,INR,184.3868
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2019,2018,0,2018-11-30,INR,143.4869
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2019,2018,0,2018-11-30,INR,126.83000000000001
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2019,2018,0,2018-11-30,INR,163.0849
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2019,2018,0,2018-11-30,INR,198.69009999999997
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2019,2018,0,2018-10-31,INR,192.3464
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2019,2018,0,2018-10-31,INR,169.3089
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2019,2018,0,2018-10-31,INR,205.409
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2019,2018,0,2018-10-31,INR,147.1911
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2019,2018,0,2018-10-31,INR,130.18
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2019,2018,0,2018-09-30,INR,129.09
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2019,2018,0,2018-09-30,INR,201.53089999999997
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2019,2018,0,2018-09-30,INR,187.12810000000002
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2019,2018,0,2018-09-30,INR,167.76819999999998
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2019,2018,0,2018-09-30,INR,143.5829
RBI:FOREXRT_HL_RN(1.0),N_A,GBP,M,N_A,2019,2018,0,2018-08-31,INR,180.54309999999998
RBI:FOREXRT_HL_RN(1.0),N_A,USD,M,N_A,2019,2018,0,2018-08-31,INR,139.2821
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2019,2018,0,2018-08-31,INR,161.8376
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2019,2018,0,2018-08-31,INR,195.07920000000001
RBI:FOREXRT_HL_RN(1.0),N_A,JPY,M,N_A,2019,2018,0,2018-08-31,INR,125.12
RBI:FOREXRT_HL_RN(1.0),N_A,EUR,M,N_A,2019,2018,0,2018-07-31,INR,160.531
RBI:FOREXRT_HL_RN(1.0),N_A,SDR,M,N_A,2019,2018,0,2018-07-31,INR,192.97899999999998
