DATAFLOW,AUDST,FREQ,REPYEAREND,REPYEARSTART,SOR_RBI_SUR_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI110131,0,2007-02-28,INR,729290000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11013,0,2007-02-28,INR,739750000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI121,0,2007-02-28,INR,16950000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11011,0,2007-02-28,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11015,0,2007-02-28,INR,741430000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11012,0,2007-02-28,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI3,0,2007-02-28,INR,8308820000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI31,0,2007-02-28,INR,288400000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1301,0,2007-02-28,INR,570000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1101,0,2007-02-28,INR,-870000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11014,0,2007-02-28,INR,800000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI12,0,2007-02-28,INR,29390000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1,0,2007-01-31,INR,219530000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI5,0,2007-01-31,INR,128090000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1102,0,2007-01-31,INR,1190000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI3,0,2007-01-31,INR,7873200000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11013,0,2007-01-31,INR,810240000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11014,0,2007-01-31,INR,1170000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI31,0,2007-01-31,INR,288240000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI12,0,2007-01-31,INR,50250000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI2,0,2007-01-31,INR,80640000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1101,0,2007-01-31,INR,121230000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI32,0,2007-01-31,INR,7585130000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1301,0,2007-01-31,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11015,0,2007-01-31,INR,690180000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI110131,0,2007-01-31,INR,799780000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI4,0,2007-01-31,INR,1628780000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11011,0,2007-01-31,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1302,0,2007-01-31,INR,27790000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI13,0,2007-01-31,INR,46860000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11012,0,2007-01-31,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11,0,2007-01-31,INR,122420000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI121,0,2007-01-31,INR,37060000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1102,0,2006-12-31,INR,150000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI5,0,2006-12-31,INR,112390000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1301,0,2006-12-31,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI3,0,2006-12-31,INR,7834700000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11011,0,2006-12-31,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11014,0,2006-12-31,INR,1530000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI110131,0,2006-12-31,INR,894290000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11015,0,2006-12-31,INR,923830000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI12,0,2006-12-31,INR,48450000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1,0,2006-12-31,INR,74810000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI32,0,2006-12-31,INR,7544200000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI121,0,2006-12-31,INR,35210000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11013,0,2006-12-31,INR,904760000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1101,0,2006-12-31,INR,-17530000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11,0,2006-12-31,INR,-17380000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI4,0,2006-12-31,INR,1685060000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11012,0,2006-12-31,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1302,0,2006-12-31,INR,28590000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI31,0,2006-12-31,INR,290670000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI2,0,2006-12-31,INR,80270000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI13,0,2006-12-31,INR,43750000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI4,0,2006-11-30,INR,1679890000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11011,0,2006-11-30,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI32,0,2006-11-30,INR,7446190000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1302,0,2006-11-30,INR,26570000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1102,0,2006-11-30,INR,1550000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI5,0,2006-11-30,INR,69340000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11012,0,2006-11-30,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI121,0,2006-11-30,INR,40000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11014,0,2006-11-30,INR,1840000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI13,0,2006-11-30,INR,40410000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI2,0,2006-11-30,INR,79900000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI3,0,2006-11-30,INR,7719210000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI31,0,2006-11-30,INR,273200000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11,0,2006-11-30,INR,34260000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI12,0,2006-11-30,INR,12420000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1101,0,2006-11-30,INR,32720000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11013,0,2006-11-30,INR,524090000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1,0,2006-11-30,INR,87100000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1301,0,2006-11-30,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11015,0,2006-11-30,INR,493220000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI110131,0,2006-11-30,INR,513630000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI32,0,2006-10-31,INR,7240730000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI13,0,2006-10-31,INR,43340000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI12,0,2006-10-31,INR,24730000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1102,0,2006-10-31,INR,1150000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI121,0,2006-10-31,INR,12000000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI2,0,2006-10-31,INR,79520000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11013,0,2006-10-31,INR,564620000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1,0,2006-10-31,INR,175390000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1301,0,2006-10-31,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI31,0,2006-10-31,INR,285060000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1101,0,2006-10-31,INR,106170000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1302,0,2006-10-31,INR,29500000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI110131,0,2006-10-31,INR,554150000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11014,0,2006-10-31,INR,2150000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI5,0,2006-10-31,INR,61330000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI3,0,2006-10-31,INR,7525620000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11011,0,2006-10-31,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11012,0,2006-10-31,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11015,0,2006-10-31,INR,460590000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI4,0,2006-10-31,INR,1657090000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11,0,2006-10-31,INR,107320000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI31,0,2006-09-30,INR,285060000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11014,0,2006-09-30,INR,570000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI3,0,2006-09-30,INR,7562190000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI4,0,2006-09-30,INR,1728850000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI5,0,2006-09-30,INR,43360000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1102,0,2006-09-30,INR,2010000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI12,0,2006-09-30,INR,27370000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11015,0,2006-09-30,INR,569850000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1302,0,2006-09-30,INR,29450000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11,0,2006-09-30,INR,110160000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1101,0,2006-09-30,INR,108150000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1301,0,2006-09-30,INR,880000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11013,0,2006-09-30,INR,677430000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11012,0,2006-09-30,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI2,0,2006-09-30,INR,79000000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1,0,2006-09-30,INR,181700000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI32,0,2006-09-30,INR,7277300000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI13,0,2006-09-30,INR,44170000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11011,0,2006-09-30,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI121,0,2006-09-30,INR,14300000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI110131,0,2006-09-30,INR,666960000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI3,0,2006-08-31,INR,7650550000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI32,0,2006-08-31,INR,7345760000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11,0,2006-08-31,INR,-12520000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI31,0,2006-08-31,INR,304960000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1102,0,2006-08-31,INR,60000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11015,0,2006-08-31,INR,409660000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI5,0,2006-08-31,INR,-24090000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1301,0,2006-08-31,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI110131,0,2006-08-31,INR,385530000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11012,0,2006-08-31,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1101,0,2006-08-31,INR,-12580000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI2,0,2006-08-31,INR,78570000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI12,0,2006-08-31,INR,12340000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1302,0,2006-08-31,INR,6070000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1,0,2006-08-31,INR,19730000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI13,0,2006-08-31,INR,19910000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11014,0,2006-08-31,INR,1080000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11013,0,2006-08-31,INR,396000000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11011,0,2006-08-31,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI121,0,2006-08-31,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI4,0,2006-08-31,INR,1871200000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1,0,2006-07-31,INR,28510000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11015,0,2006-07-31,INR,378270000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11,0,2006-07-31,INR,-12370000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI3,0,2006-07-31,INR,7608680000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1301,0,2006-07-31,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI110131,0,2006-07-31,INR,354500000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI31,0,2006-07-31,INR,284790000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11012,0,2006-07-31,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI13,0,2006-07-31,INR,28630000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI12,0,2006-07-31,INR,12250000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI121,0,2006-07-31,INR,20000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI32,0,2006-07-31,INR,7324070000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11014,0,2006-07-31,INR,1350000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11011,0,2006-07-31,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1102,0,2006-07-31,INR,-410000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI2,0,2006-07-31,INR,78240000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11013,0,2006-07-31,INR,364960000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1302,0,2006-07-31,INR,14790000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1101,0,2006-07-31,INR,-11960000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI5,0,2006-07-31,INR,25760000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI4,0,2006-07-31,INR,1859370000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1,0,2006-06-30,INR,122360000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI32,0,2006-06-30,INR,7122990000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI2,0,2006-06-30,INR,77920000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI12,0,2006-06-30,INR,12410000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI110131,0,2006-06-30,INR,417520000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1102,0,2006-06-30,INR,-410000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11015,0,2006-06-30,INR,347320000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11,0,2006-06-30,INR,81890000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1302,0,2006-06-30,INR,14190000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11012,0,2006-06-30,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1101,0,2006-06-30,INR,82300000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI5,0,2006-06-30,INR,180230000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI3,0,2006-06-30,INR,7448310000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11014,0,2006-06-30,INR,1640000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11011,0,2006-06-30,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1301,0,2006-06-30,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11013,0,2006-06-30,INR,427990000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI4,0,2006-06-30,INR,1603830000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI13,0,2006-06-30,INR,28060000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI121,0,2006-06-30,INR,20000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI31,0,2006-06-30,INR,325490000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI31,0,2006-05-31,INR,283350000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI4,0,2006-05-31,INR,1593710000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI5,0,2006-05-31,INR,116130000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11014,0,2006-05-31,INR,980000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1301,0,2006-05-31,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11015,0,2006-05-31,INR,279170000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11012,0,2006-05-31,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11013,0,2006-05-31,INR,343920000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1302,0,2006-05-31,INR,1380000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1102,0,2006-05-31,INR,-410000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI3,0,2006-05-31,INR,7413250000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI2,0,2006-05-31,INR,77490000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI12,0,2006-05-31,INR,12400000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1101,0,2006-05-31,INR,77750000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI121,0,2006-05-31,INR,20000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11011,0,2006-05-31,INR,12030000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11,0,2006-05-31,INR,77340000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI32,0,2006-05-31,INR,7130070000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI110131,0,2006-05-31,INR,333450000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1,0,2006-05-31,INR,104980000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI13,0,2006-05-31,INR,15250000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11,0,2006-04-30,INR,179290000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11015,0,2006-04-30,INR,243760000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1101,0,2006-04-30,INR,169960000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI3,0,2006-04-30,INR,7190500000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI4,0,2006-04-30,INR,1418780000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI121,0,2006-04-30,INR,720000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11011,0,2006-04-30,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11012,0,2006-04-30,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1102,0,2006-04-30,INR,9330000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI2,0,2006-04-30,INR,77090000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI32,0,2006-04-30,INR,6907330000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI110131,0,2006-04-30,INR,401960000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1,0,2006-04-30,INR,217560000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1301,0,2006-04-30,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI5,0,2006-04-30,INR,114350000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI12,0,2006-04-30,INR,13570000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI1302,0,2006-04-30,INR,10830000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI13,0,2006-04-30,INR,24700000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI31,0,2006-04-30,INR,283350000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11013,0,2006-04-30,INR,412420000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2007,2006,SRBI11014,0,2006-04-30,INR,1300000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2006,2005,SRBI11013,0,2006-03-31,INR,704090000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2006,2005,SRBI11011,0,2006-03-31,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2006,2005,SRBI11012,0,2006-03-31,INR,0.0
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2006,2005,SRBI1302,0,2006-03-31,INR,29980000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2006,2005,SRBI12,0,2006-03-31,INR,27970000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2006,2005,SRBI11,0,2006-03-31,INR,65990000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2006,2005,SRBI110131,0,2006-03-31,INR,693620000000
RBI:RBI_SURY_SOR_M_RN(1.0),N_A,M,2006,2005,SRBI4,0,2006-03-31,INR,1166470000000
