DATAFLOW,ACT_CAT_RN,AUDST,BAL_SHT_ITMS_RN,COMP_COUNT,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,340293000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_DTA,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,362000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_DTA,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,1344000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_GFA,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,1953000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_GFA,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,10991000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_GFA_AL,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,-548000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_GFA_AL,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,167000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_GFA_IA,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,305000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_GFA_IA,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,137000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_GFA_TA,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,2195000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_GFA_TA,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,10687000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA_GFA_TA_BDG,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,948000000
