DATAFLOW,AUDST,COUNTRYCODE,FREQ,FRG_LIB_ASS_RN,MEASURE_RN,REPYEAREND,REPYEARSTART,TYP_ENT_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,LU,AFY,FLA_FR_EHA,MRKT_VAL,2017,2016,MTL_FND_COMP,0,2017-03-31,INR,16610000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,MU,AFY,FLA_FR_ASS,MRKT_VAL,2017,2016,ASST_MGMT_COMP,0,2017-03-31,INR,260000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,MU,AFY,FLA_FR_EHA,MRKT_VAL,2017,2016,MTL_FND_COMP,0,2017-03-31,INR,100000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,MU,AFY,FLA_FR_LIB,FAC_VAL,2017,2016,MTL_FND_COMP,0,2017-03-31,INR,10480000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,MU,AFY,FLA_FR_LIB,MRKT_VAL,2017,2016,ASST_MGMT_COMP,0,2017-03-31,INR,15530000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,MU,AFY,FLA_FR_LIB,MRKT_VAL,2017,2016,MTL_FND_COMP,0,2017-03-31,INR,50410000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,NL,AFY,FLA_FR_LIB,MRKT_VAL,2017,2016,ASST_MGMT_COMP,0,2017-03-31,INR,700000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OM,AFY,FLA_FR_LIB,FAC_VAL,2017,2016,MTL_FND_COMP,0,2017-03-31,INR,4820000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OM,AFY,FLA_FR_LIB,MRKT_VAL,2017,2016,MTL_FND_COMP,0,2017-03-31,INR,12640000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OTH,AFY,FLA_FR_ASS,MRKT_VAL,2017,2016,ASST_MGMT_COMP,0,2017-03-31,INR,840000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OTH,AFY,FLA_FR_EHA,MRKT_VAL,2017,2016,MTL_FND_COMP,0,2017-03-31,INR,1360000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OTH,AFY,FLA_FR_LIB,FAC_VAL,2017,2016,MTL_FND_COMP,0,2017-03-31,INR,116690000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OTH,AFY,FLA_FR_LIB,MRKT_VAL,2017,2016,ASST_MGMT_COMP,0,2017-03-31,INR,110000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OTH,AFY,FLA_FR_LIB,MRKT_VAL,2017,2016,MTL_FND_COMP,0,2017-03-31,INR,302250000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SA,AFY,FLA_FR_LIB,FAC_VAL,2017,2016,MTL_FND_COMP,0,2017-03-31,INR,3820000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SA,AFY,FLA_FR_LIB,MRKT_VAL,2017,2016,MTL_FND_COMP,0,2017-03-31,INR,9810000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SG,AFY,FLA_FR_ASS,MRKT_VAL,2017,2016,ASST_MGMT_COMP,0,2017-03-31,INR,380000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SG,AFY,FLA_FR_LIB,FAC_VAL,2017,2016,MTL_FND_COMP,0,2017-03-31,INR,28210000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SG,AFY,FLA_FR_LIB,MRKT_VAL,2017,2016,ASST_MGMT_COMP,0,2017-03-31,INR,3180000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SG,AFY,FLA_FR_LIB,MRKT_VAL,2017,2016,MTL_FND_COMP,0,2017-03-31,INR,72250000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SN,AFY,FLA_FR_LIB,MRKT_VAL,2017,2016,ASST_MGMT_COMP,0,2017-03-31,INR,4860000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,TW,AFY,FLA_FR_EHA,MRKT_VAL,2017,2016,MTL_FND_COMP,0,2017-03-31,INR,500000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,US,AFY,FLA_FR_EHA,MRKT_VAL,2017,2016,MTL_FND_COMP,0,2017-03-31,INR,17010000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,US,AFY,FLA_FR_LIB,FAC_VAL,2017,2016,MTL_FND_COMP,0,2017-03-31,INR,19360000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,US,AFY,FLA_FR_LIB,MRKT_VAL,2017,2016,ASST_MGMT_COMP,0,2017-03-31,INR,2050000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,US,AFY,FLA_FR_LIB,MRKT_VAL,2017,2016,MTL_FND_COMP,0,2017-03-31,INR,65350000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,AE,AFY,FLA_FR_ASS,MRKT_VAL,2018,2017,ASST_MGMT_COMP,0,2018-03-31,INR,50000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,AE,AFY,FLA_FR_LIB,FAC_VAL,2018,2017,MTL_FND_COMP,0,2018-03-31,INR,58590000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,AE,AFY,FLA_FR_LIB,MRKT_VAL,2018,2017,MTL_FND_COMP,0,2018-03-31,INR,143150000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,CA,AFY,FLA_FR_LIB,MRKT_VAL,2018,2017,ASST_MGMT_COMP,0,2018-03-31,INR,15680000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,CH,AFY,FLA_FR_EHA,MRKT_VAL,2018,2017,MTL_FND_COMP,0,2018-03-31,INR,670000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,CN,AFY,FLA_FR_ASS,MRKT_VAL,2018,2017,ASST_MGMT_COMP,0,2018-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,CN,AFY,FLA_FR_LIB,MRKT_VAL,2018,2017,ASST_MGMT_COMP,0,2018-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,FR,AFY,FLA_FR_EHA,MRKT_VAL,2018,2017,MTL_FND_COMP,0,2018-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,FR,AFY,FLA_FR_LIB,MRKT_VAL,2018,2017,ASST_MGMT_COMP,0,2018-03-31,INR,3770000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,GB,AFY,FLA_FR_ASS,MRKT_VAL,2018,2017,ASST_MGMT_COMP,0,2018-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,GB,AFY,FLA_FR_EHA,MRKT_VAL,2018,2017,MTL_FND_COMP,0,2018-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,GB,AFY,FLA_FR_LIB,FAC_VAL,2018,2017,MTL_FND_COMP,0,2018-03-31,INR,30510000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,GB,AFY,FLA_FR_LIB,MRKT_VAL,2018,2017,ASST_MGMT_COMP,0,2018-03-31,INR,18230000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,GB,AFY,FLA_FR_LIB,MRKT_VAL,2018,2017,MTL_FND_COMP,0,2018-03-31,INR,70720000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,GG,AFY,FLA_FR_ASS,MRKT_VAL,2018,2017,ASST_MGMT_COMP,0,2018-03-31,INR,3630000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,HK,AFY,FLA_FR_LIB,FAC_VAL,2018,2017,MTL_FND_COMP,0,2018-03-31,INR,8940000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,HK,AFY,FLA_FR_LIB,MRKT_VAL,2018,2017,ASST_MGMT_COMP,0,2018-03-31,INR,3820000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,HK,AFY,FLA_FR_LIB,MRKT_VAL,2018,2017,MTL_FND_COMP,0,2018-03-31,INR,18370000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,IE,AFY,FLA_FR_EHA,MRKT_VAL,2018,2017,MTL_FND_COMP,0,2018-03-31,INR,300000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,IT,AFY,FLA_FR_LIB,MRKT_VAL,2018,2017,ASST_MGMT_COMP,0,2018-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,JP,AFY,FLA_FR_EHA,MRKT_VAL,2018,2017,MTL_FND_COMP,0,2018-03-31,INR,640000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,JP,AFY,FLA_FR_LIB,MRKT_VAL,2018,2017,ASST_MGMT_COMP,0,2018-03-31,INR,64750000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,KR,AFY,FLA_FR_EHA,MRKT_VAL,2018,2017,MTL_FND_COMP,0,2018-03-31,INR,630000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,KR,AFY,FLA_FR_LIB,MRKT_VAL,2018,2017,ASST_MGMT_COMP,0,2018-03-31,INR,1760000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,KW,AFY,FLA_FR_LIB,FAC_VAL,2018,2017,MTL_FND_COMP,0,2018-03-31,INR,3760000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,KW,AFY,FLA_FR_LIB,MRKT_VAL,2018,2017,MTL_FND_COMP,0,2018-03-31,INR,10710000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,KY,AFY,FLA_FR_EHA,MRKT_VAL,2018,2017,MTL_FND_COMP,0,2018-03-31,INR,1510000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,KY,AFY,FLA_FR_LIB,MRKT_VAL,2018,2017,ASST_MGMT_COMP,0,2018-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,LU,AFY,FLA_FR_EHA,MRKT_VAL,2018,2017,MTL_FND_COMP,0,2018-03-31,INR,14310000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,LU,AFY,FLA_FR_LIB,MRKT_VAL,2018,2017,ASST_MGMT_COMP,0,2018-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,MU,AFY,FLA_FR_ASS,MRKT_VAL,2018,2017,ASST_MGMT_COMP,0,2018-03-31,INR,1450000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,MU,AFY,FLA_FR_EHA,MRKT_VAL,2018,2017,MTL_FND_COMP,0,2018-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,MU,AFY,FLA_FR_LIB,FAC_VAL,2018,2017,MTL_FND_COMP,0,2018-03-31,INR,9320000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,MU,AFY,FLA_FR_LIB,MRKT_VAL,2018,2017,ASST_MGMT_COMP,0,2018-03-31,INR,22560000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,MU,AFY,FLA_FR_LIB,MRKT_VAL,2018,2017,MTL_FND_COMP,0,2018-03-31,INR,56490000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,MY,AFY,FLA_FR_ASS,MRKT_VAL,2018,2017,ASST_MGMT_COMP,0,2018-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,NL,AFY,FLA_FR_LIB,MRKT_VAL,2018,2017,ASST_MGMT_COMP,0,2018-03-31,INR,780000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OM,AFY,FLA_FR_LIB,FAC_VAL,2018,2017,MTL_FND_COMP,0,2018-03-31,INR,6300000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OM,AFY,FLA_FR_LIB,MRKT_VAL,2018,2017,MTL_FND_COMP,0,2018-03-31,INR,16790000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OTH,AFY,FLA_FR_ASS,MRKT_VAL,2018,2017,ASST_MGMT_COMP,0,2018-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OTH,AFY,FLA_FR_EHA,MRKT_VAL,2018,2017,MTL_FND_COMP,0,2018-03-31,INR,3740000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OTH,AFY,FLA_FR_LIB,FAC_VAL,2018,2017,MTL_FND_COMP,0,2018-03-31,INR,144730000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OTH,AFY,FLA_FR_LIB,MRKT_VAL,2018,2017,ASST_MGMT_COMP,0,2018-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OTH,AFY,FLA_FR_LIB,MRKT_VAL,2018,2017,MTL_FND_COMP,0,2018-03-31,INR,373900000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,QA,AFY,FLA_FR_LIB,FAC_VAL,2018,2017,MTL_FND_COMP,0,2018-03-31,INR,3190000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,QA,AFY,FLA_FR_LIB,MRKT_VAL,2018,2017,MTL_FND_COMP,0,2018-03-31,INR,8270000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SA,AFY,FLA_FR_LIB,FAC_VAL,2018,2017,MTL_FND_COMP,0,2018-03-31,INR,4640000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SA,AFY,FLA_FR_LIB,MRKT_VAL,2018,2017,MTL_FND_COMP,0,2018-03-31,INR,12290000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SG,AFY,FLA_FR_ASS,MRKT_VAL,2018,2017,ASST_MGMT_COMP,0,2018-03-31,INR,660000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SG,AFY,FLA_FR_EHA,MRKT_VAL,2018,2017,MTL_FND_COMP,0,2018-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SG,AFY,FLA_FR_LIB,FAC_VAL,2018,2017,MTL_FND_COMP,0,2018-03-31,INR,24990000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SG,AFY,FLA_FR_LIB,MRKT_VAL,2018,2017,ASST_MGMT_COMP,0,2018-03-31,INR,1780000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SG,AFY,FLA_FR_LIB,MRKT_VAL,2018,2017,MTL_FND_COMP,0,2018-03-31,INR,68970000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SL,AFY,FLA_FR_ASS,MRKT_VAL,2018,2017,ASST_MGMT_COMP,0,2018-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SN,AFY,FLA_FR_LIB,MRKT_VAL,2018,2017,ASST_MGMT_COMP,0,2018-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,TW,AFY,FLA_FR_EHA,MRKT_VAL,2018,2017,MTL_FND_COMP,0,2018-03-31,INR,370000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,UA,AFY,FLA_FR_ASS,MRKT_VAL,2018,2017,ASST_MGMT_COMP,0,2018-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,US,AFY,FLA_FR_ASS,MRKT_VAL,2018,2017,ASST_MGMT_COMP,0,2018-03-31,INR,110000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,US,AFY,FLA_FR_EHA,MRKT_VAL,2018,2017,MTL_FND_COMP,0,2018-03-31,INR,11910000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,US,AFY,FLA_FR_LIB,FAC_VAL,2018,2017,MTL_FND_COMP,0,2018-03-31,INR,23740000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,US,AFY,FLA_FR_LIB,MRKT_VAL,2018,2017,ASST_MGMT_COMP,0,2018-03-31,INR,1050000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,US,AFY,FLA_FR_LIB,MRKT_VAL,2018,2017,MTL_FND_COMP,0,2018-03-31,INR,77040000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,AE,AFY,FLA_FR_ASS,MRKT_VAL,2019,2018,ASST_MGMT_COMP,0,2019-03-31,INR,50000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,AE,AFY,FLA_FR_LIB,FAC_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,57700000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,AE,AFY,FLA_FR_LIB,MRKT_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,149790000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,AU,AFY,FLA_FR_LIB,FAC_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,4080000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,BH,AFY,FLA_FR_LIB,FAC_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,2990000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,CA,AFY,FLA_FR_EHA,MRKT_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,40000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,CA,AFY,FLA_FR_LIB,FAC_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,4270000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,CA,AFY,FLA_FR_LIB,MRKT_VAL,2019,2018,ASST_MGMT_COMP,0,2019-03-31,INR,6190000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,CH,AFY,FLA_FR_EHA,MRKT_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,540000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,CN,AFY,FLA_FR_ASS,MRKT_VAL,2019,2018,ASST_MGMT_COMP,0,2019-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,CN,AFY,FLA_FR_LIB,MRKT_VAL,2019,2018,ASST_MGMT_COMP,0,2019-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,FR,AFY,FLA_FR_EHA,MRKT_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,80000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,FR,AFY,FLA_FR_LIB,MRKT_VAL,2019,2018,ASST_MGMT_COMP,0,2019-03-31,INR,5080000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,GB,AFY,FLA_FR_ASS,MRKT_VAL,2019,2018,ASST_MGMT_COMP,0,2019-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,GB,AFY,FLA_FR_EHA,MRKT_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,220000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,GB,AFY,FLA_FR_LIB,FAC_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,34580000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,GB,AFY,FLA_FR_LIB,MRKT_VAL,2019,2018,ASST_MGMT_COMP,0,2019-03-31,INR,109840000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,GB,AFY,FLA_FR_LIB,MRKT_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,77510000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,GG,AFY,FLA_FR_ASS,MRKT_VAL,2019,2018,ASST_MGMT_COMP,0,2019-03-31,INR,3680000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,HK,AFY,FLA_FR_LIB,FAC_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,8180000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,HK,AFY,FLA_FR_LIB,MRKT_VAL,2019,2018,ASST_MGMT_COMP,0,2019-03-31,INR,2320000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,HK,AFY,FLA_FR_LIB,MRKT_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,18390000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,IE,AFY,FLA_FR_EHA,MRKT_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,IT,AFY,FLA_FR_LIB,MRKT_VAL,2019,2018,ASST_MGMT_COMP,0,2019-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,JP,AFY,FLA_FR_EHA,MRKT_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,1040000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,JP,AFY,FLA_FR_LIB,MRKT_VAL,2019,2018,ASST_MGMT_COMP,0,2019-03-31,INR,55770000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,KE,AFY,FLA_FR_LIB,FAC_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,4330000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,KR,AFY,FLA_FR_EHA,MRKT_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,KR,AFY,FLA_FR_LIB,MRKT_VAL,2019,2018,ASST_MGMT_COMP,0,2019-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,KW,AFY,FLA_FR_LIB,FAC_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,4700000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,KW,AFY,FLA_FR_LIB,MRKT_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,13160000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,KY,AFY,FLA_FR_EHA,MRKT_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,1130000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,KY,AFY,FLA_FR_LIB,MRKT_VAL,2019,2018,ASST_MGMT_COMP,0,2019-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,LU,AFY,FLA_FR_EHA,MRKT_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,18400000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,LU,AFY,FLA_FR_LIB,MRKT_VAL,2019,2018,ASST_MGMT_COMP,0,2019-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,MU,AFY,FLA_FR_ASS,MRKT_VAL,2019,2018,ASST_MGMT_COMP,0,2019-03-31,INR,390000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,MU,AFY,FLA_FR_EHA,MRKT_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,MU,AFY,FLA_FR_LIB,FAC_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,5300000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,MU,AFY,FLA_FR_LIB,MRKT_VAL,2019,2018,ASST_MGMT_COMP,0,2019-03-31,INR,8840000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,MU,AFY,FLA_FR_LIB,MRKT_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,38310000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,MY,AFY,FLA_FR_ASS,MRKT_VAL,2019,2018,ASST_MGMT_COMP,0,2019-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,NL,AFY,FLA_FR_LIB,MRKT_VAL,2019,2018,ASST_MGMT_COMP,0,2019-03-31,INR,870000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OM,AFY,FLA_FR_LIB,FAC_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,7150000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OM,AFY,FLA_FR_LIB,MRKT_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,18980000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OTH,AFY,FLA_FR_ASS,MRKT_VAL,2019,2018,ASST_MGMT_COMP,0,2019-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OTH,AFY,FLA_FR_EHA,MRKT_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,2860000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OTH,AFY,FLA_FR_LIB,FAC_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,134180000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OTH,AFY,FLA_FR_LIB,MRKT_VAL,2019,2018,ASST_MGMT_COMP,0,2019-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,OTH,AFY,FLA_FR_LIB,MRKT_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,368580000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,QA,AFY,FLA_FR_LIB,FAC_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,5260000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,QA,AFY,FLA_FR_LIB,MRKT_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,14310000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SA,AFY,FLA_FR_LIB,FAC_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,5040000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SA,AFY,FLA_FR_LIB,MRKT_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,13310000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SG,AFY,FLA_FR_ASS,MRKT_VAL,2019,2018,ASST_MGMT_COMP,0,2019-03-31,INR,640000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SG,AFY,FLA_FR_EHA,MRKT_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,30000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SG,AFY,FLA_FR_LIB,FAC_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,20840000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SG,AFY,FLA_FR_LIB,MRKT_VAL,2019,2018,ASST_MGMT_COMP,0,2019-03-31,INR,1070000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SG,AFY,FLA_FR_LIB,MRKT_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,56840000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SL,AFY,FLA_FR_ASS,MRKT_VAL,2019,2018,ASST_MGMT_COMP,0,2019-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,SN,AFY,FLA_FR_LIB,MRKT_VAL,2019,2018,ASST_MGMT_COMP,0,2019-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,TW,AFY,FLA_FR_EHA,MRKT_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,550000000
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,UA,AFY,FLA_FR_ASS,MRKT_VAL,2019,2018,ASST_MGMT_COMP,0,2019-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,US,AFY,FLA_FR_ASS,MRKT_VAL,2019,2018,ASST_MGMT_COMP,0,2019-03-31,INR,0.0
RBI:FR_LIB_ASS_MUT_RN(1.0),N_A,US,AFY,FLA_FR_EHA,MRKT_VAL,2019,2018,MTL_FND_COMP,0,2019-03-31,INR,21490000000
