DATAFLOW,AUDST,COMP_COUNT,FREQ,IND_CLASF_RN,REPYEAREND,REPYEARSTART,TYP_RATIO_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,927,AFY,ICC_SRV_NON_IT,2024,2023,OPR_PFTS_TO_SAL,0,2024-03-31,RPT,22.356706390873
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,927,AFY,ICC_SRV_NON_IT,2024,2023,SC_TO_SAL,0,2024-03-31,RPT,10.757785480587
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,927,AFY,ICC_SRV_NON_IT,2024,2023,TAX_PROV_TO_EBT,0,2024-03-31,RPT,18.680346023595
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,2055,AFY,ICC_MANF,2025,2024,CORM_TO_SAL,0,2025-03-31,RPT,55.694798548979
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,2055,AFY,ICC_MANF,2025,2024,CSH_CVG_RATIO,0,2025-03-31,RPT,9.699019641488
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,2055,AFY,ICC_MANF,2025,2024,EBITDA_TO_SAL,0,2025-03-31,RPT,16.701485957257
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,2055,AFY,ICC_MANF,2025,2024,EBIT_TO_SAL,0,2025-03-31,RPT,13.55487294745
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,2055,AFY,ICC_MANF,2025,2024,INT_BURDEN,0,2025-03-31,RPT,12.703746610026
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,2055,AFY,ICC_MANF,2025,2024,INT_CVG,0,2025-03-31,RPT,7.871693530244
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,2055,AFY,ICC_MANF,2025,2024,INT_TO_SAL,0,2025-03-31,RPT,1.721976712555
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,2055,AFY,ICC_MANF,2025,2024,NET_PFT_TO_SAL,0,2025-03-31,RPT,9.602718691774
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,2055,AFY,ICC_MANF,2025,2024,OPR_PFTS_TO_SAL,0,2025-03-31,RPT,14.189016496756
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,2055,AFY,ICC_MANF,2025,2024,OTH_INC_NET_PFT,0,2025-03-31,RPT,26.164147270642
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,2055,AFY,ICC_MANF,2025,2024,SC_TO_SAL,0,2025-03-31,RPT,5.624692062101
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,2055,AFY,ICC_MANF,2025,2024,TAX_PROV_TO_EBT,0,2025-03-31,RPT,21.265047650591
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,255,AFY,ICC_SRV_IT,2025,2024,CSH_CVG_RATIO,0,2025-03-31,RPT,48.958543649374
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,255,AFY,ICC_SRV_IT,2025,2024,EBITDA_TO_SAL,0,2025-03-31,RPT,26.703721536937
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,255,AFY,ICC_SRV_IT,2025,2024,EBIT_TO_SAL,0,2025-03-31,RPT,24.308661496598
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,255,AFY,ICC_SRV_IT,2025,2024,INT_BURDEN,0,2025-03-31,RPT,2.24379023701
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,255,AFY,ICC_SRV_IT,2025,2024,INT_CVG,0,2025-03-31,RPT,44.567445900484
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,255,AFY,ICC_SRV_IT,2025,2024,INT_TO_SAL,0,2025-03-31,RPT,0.545435373409
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,255,AFY,ICC_SRV_IT,2025,2024,NET_PFT_TO_SAL,0,2025-03-31,RPT,17.605761938796
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,255,AFY,ICC_SRV_IT,2025,2024,OPR_PFTS_TO_SAL,0,2025-03-31,RPT,21.916256313923
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,255,AFY,ICC_SRV_IT,2025,2024,OTH_INC_NET_PFT,0,2025-03-31,RPT,27.192604555586
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,255,AFY,ICC_SRV_IT,2025,2024,SC_TO_SAL,0,2025-03-31,RPT,47.994110429678
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,255,AFY,ICC_SRV_IT,2025,2024,TAX_PROV_TO_EBT,0,2025-03-31,RPT,24.926380672167
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1223,AFY,ICC_SRV_NON_IT,2025,2024,CORM_TO_SAL,0,2025-03-31,RPT,18.041890790666
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1223,AFY,ICC_SRV_NON_IT,2025,2024,CSH_CVG_RATIO,0,2025-03-31,RPT,3.551981429353
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1223,AFY,ICC_SRV_NON_IT,2025,2024,EBITDA_TO_SAL,0,2025-03-31,RPT,26.115786849463
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1223,AFY,ICC_SRV_NON_IT,2025,2024,EBIT_TO_SAL,0,2025-03-31,RPT,16.030882664531
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1223,AFY,ICC_SRV_NON_IT,2025,2024,INT_BURDEN,0,2025-03-31,RPT,45.864323649663
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1223,AFY,ICC_SRV_NON_IT,2025,2024,INT_CVG,0,2025-03-31,RPT,2.180343937128
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1223,AFY,ICC_SRV_NON_IT,2025,2024,INT_TO_SAL,0,2025-03-31,RPT,7.352455909158
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1223,AFY,ICC_SRV_NON_IT,2025,2024,NET_PFT_TO_SAL,0,2025-03-31,RPT,7.674716900878
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1223,AFY,ICC_SRV_NON_IT,2025,2024,OPR_PFTS_TO_SAL,0,2025-03-31,RPT,22.054514282057
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1223,AFY,ICC_SRV_NON_IT,2025,2024,OTH_INC_NET_PFT,0,2025-03-31,RPT,52.91755539466
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1223,AFY,ICC_SRV_NON_IT,2025,2024,SC_TO_SAL,0,2025-03-31,RPT,10.353807664803
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1223,AFY,ICC_SRV_NON_IT,2025,2024,TAX_PROV_TO_EBT,0,2025-03-31,RPT,14.561592685111
