DATAFLOW,AUDST,FREQ,INDS_PRI_CHAR_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,VAL_OF_OUTPUT,2023,2022,0,2023-03-31,INR,144866022800000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WGS_TO_WRKRS,2023,2022,0,2023-03-31,INR,2999038000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WRK_CAP,2023,2022,0,2023-03-31,INR,15955893100000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WRK_STAF_WELF_EXPENS,2023,2022,0,2023-03-31,INR,353278900000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_FIN_GDS,2024,2023,0,2024-03-31,PN,694356100000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_MAT_FUEL,2024,2023,0,2024-03-31,PN,666917400000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,ADD_STC_SEMI_FIN_GDS,2024,2023,0,2024-03-31,PN,210868500000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,DEPREC,2024,2023,0,2024-03-31,INR,3551927000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,FIX_CAP,2024,2023,0,2024-03-31,INR,46240903500000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,FUEL_CONS,2024,2023,0,2024-03-31,PN,6025651200000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,GROSS_CAP_FORM,2024,2023,0,2024-03-31,INR,8472031300000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,GRS_FXD_CAP_FORM,2024,2023,0,2024-03-31,INR,6899889400000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,INT_PAID,2024,2023,0,2024-03-31,INR,2229333800000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,INV_CAP,2024,2023,0,2024-03-31,INR,68013299900000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAN_DAYS_EMP,2024,2023,0,2024-03-31,PN,6005509000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAN_DAYS_WRK,2024,2023,0,2024-03-31,PN,4774233000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,MAT_CONSUMED,2024,2023,0,2024-03-31,PN,101222839000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_EMP,2024,2023,0,2024-03-31,PS,19530430
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_FACT,2024,2023,0,2024-03-31,PN,260061.0
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NBR_WRKRS,2024,2023,0,2024-03-31,PS,15519957
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_FIXD_CAPIT_FORMAT,2024,2023,0,2024-03-31,INR,3347962300000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_INCOME,2024,2023,0,2024-03-31,INR,18738759900000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,NET_VALUE_ADDED,2024,2023,0,2024-03-31,INR,21031433500000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,OUT_STND_LNS,2024,2023,0,2024-03-31,INR,15575739700000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PFT,2024,2023,0,2024-03-31,INR,10728598700000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PROD_BY_PROD,2024,2023,0,2024-03-31,PN,136079954600000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,PRV_OTH_FNDS,2024,2023,0,2024-03-31,INR,450409500000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,RENT_PAID,2024,2023,0,2024-03-31,INR,63339800000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOTAL_PERSNS_ENGAGED,2024,2023,0,2024-03-31,PS,19589131
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOT_EMOLUMENTS,2024,2023,0,2024-03-31,INR,7164690300000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TOT_INPUTS,2024,2023,0,2024-03-31,PN,128688300300000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,TTL_ADN_STOCK,2024,2023,0,2024-03-31,PN,1572142000000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,VAL_OF_OUTPUT,2024,2023,0,2024-03-31,INR,153271660900000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WGS_TO_WRKRS,2024,2023,0,2024-03-31,INR,3359865300000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WRK_CAP,2024,2023,0,2024-03-31,INR,16972581300000
RBI:ANN_SURV_INDS_RN(1.0),N_A,AFY,WRK_STAF_WELF_EXPENS,2024,2023,0,2024-03-31,INR,395061500000
