DATAFLOW,AUDST,BASE_PER,FREQ,MEASURE_RN,NAT_INC_INDC_RN,PRC_TYP_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,INV_RT,NII_RT_NDCF,CURR_PRC,1997,1996,0,1997-03-31,PT,15.98732351547681
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,SAV_RT,NII_GROSS_SAV_RT_OF_GDS,CURR_PRC,1997,1996,0,1997-03-31,PT,22.80770985421178
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,SAV_RT,NII_NET_SAV_RT_OF_NDS,CURR_PRC,1997,1996,0,1997-03-31,PT,13.17315484090206
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_GDP_FACT_CST,CNST_PRC,1998,1997,0,1998-03-31,PT,4.3016139579677
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_GDP_FACT_CST,CURR_PRC,1998,1997,0,1998-03-31,PT,11.20190077032512
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_GNP_FACT_PRC,CNST_PRC,1998,1997,0,1998-03-31,PT,4.50894657867988
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_GNP_FACT_PRC,CURR_PRC,1998,1997,0,1998-03-31,PT,11.30606980956091
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_NDP_FACT_CST,CNST_PRC,1998,1997,0,1998-03-31,PT,3.91538292487541
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_NDP_FACT_CST,CURR_PRC,1998,1997,0,1998-03-31,PT,10.95670426813659
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_NNP_FACT_PRC,CNST_PRC,1998,1997,0,1998-03-31,PT,4.14146664287645
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_NNP_FACT_PRC,CURR_PRC,1998,1997,0,1998-03-31,PT,11.06977731525347
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_PER_CAP_NNP,CNST_PRC,1998,1997,0,1998-03-31,PT,2.19600316134131
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_PER_CAP_NNP,CURR_PRC,1998,1997,0,1998-03-31,PT,8.99586031144615
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,INV_RT,NII_RT_GDCF,CNST_PRC,1998,1997,0,1998-03-31,PT,25.61353677188369
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,INV_RT,NII_RT_GDCF,CURR_PRC,1998,1997,0,1998-03-31,PT,25.57196224355982
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,INV_RT,NII_RT_NDCF,CNST_PRC,1998,1997,0,1998-03-31,PT,17.99912133350562
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,INV_RT,NII_RT_NDCF,CURR_PRC,1998,1997,0,1998-03-31,PT,17.88086254768873
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,SAV_RT,NII_GROSS_SAV_RT_OF_GDS,CURR_PRC,1998,1997,0,1998-03-31,PT,24.15361544244
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,SAV_RT,NII_NET_SAV_RT_OF_NDS,CURR_PRC,1998,1997,0,1998-03-31,PT,16.31594938556353
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GDP,CURR_PRC,1998,1997,0,1998-03-31,PT,10.78836949621668
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GNI,CURR_PRC,1998,1997,0,1998-03-31,PT,10.88160991159937
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GROSS_DOM_PRD,CNST_PRC,1998,1997,0,1998-03-31,PT,4.04982084908908
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GROSS_NAT_INC,CNST_PRC,1998,1997,0,1998-03-31,PT,4.23542273993867
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GVA_BAS_PRC,CNST_PRC,1998,1997,0,1998-03-31,PT,4.3016492231208
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GVA_BAS_PRC,CURR_PRC,1998,1997,0,1998-03-31,PT,11.20188908530602
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_NAT_INC,CNST_PRC,1998,1997,0,1998-03-31,PT,3.94806163292921
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_NNI,CURR_PRC,1998,1997,0,1998-03-31,PT,10.60097013486819
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_PER_CAP_NNI,CNST_PRC,1998,1997,0,1998-03-31,PT,2.00712272380377
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_PER_CAP_NNI,CURR_PRC,1998,1997,0,1998-03-31,PT,8.5358067941589
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_PER_CAP_NNP,CNST_PRC,1998,1997,0,1998-03-31,PT,2.00712272380377
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_PER_CAP_NNP,CURR_PRC,1998,1997,0,1998-03-31,PT,8.5358067941589
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,INV_RT,NII_RT_GDCF,CNST_PRC,1998,1997,0,1998-03-31,PT,23.61880005456293
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,INV_RT,NII_RT_GDCF,CURR_PRC,1998,1997,0,1998-03-31,PT,27.66567468343209
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,INV_RT,NII_RT_NDCF,CNST_PRC,1998,1997,0,1998-03-31,PT,15.46182082285592
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,INV_RT,NII_RT_NDCF,CURR_PRC,1998,1997,0,1998-03-31,PT,17.79648081888616
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,SAV_RT,NII_GROSS_SAV_RT_OF_GDS,CURR_PRC,1998,1997,0,1998-03-31,PT,24.53011782124392
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,SAV_RT,NII_NET_SAV_RT_OF_NDS,CURR_PRC,1998,1997,0,1998-03-31,PT,14.660923956698
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_GDP_FACT_CST,CNST_PRC,1999,1998,0,1999-03-31,PT,6.68338927691999
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_GDP_FACT_CST,CURR_PRC,1999,1998,0,1999-03-31,PT,15.27521513001058
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_GNP_FACT_PRC,CNST_PRC,1999,1998,0,1999-03-31,PT,6.68646897295606
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_GNP_FACT_PRC,CURR_PRC,1999,1998,0,1999-03-31,PT,15.29292920842605
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_NDP_FACT_CST,CNST_PRC,1999,1998,0,1999-03-31,PT,6.64900874595789
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_NDP_FACT_CST,CURR_PRC,1999,1998,0,1999-03-31,PT,15.73827273664086
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_NNP_FACT_PRC,CNST_PRC,1999,1998,0,1999-03-31,PT,6.65222672992734
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_NNP_FACT_PRC,CURR_PRC,1999,1998,0,1999-03-31,PT,15.76276414161308
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_PER_CAP_NNP,CNST_PRC,1999,1998,0,1999-03-31,PT,4.59039938131801
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_PER_CAP_NNP,CURR_PRC,1999,1998,0,1999-03-31,PT,13.52523360377618
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,INV_RT,NII_RT_GDCF,CNST_PRC,1999,1998,0,1999-03-31,PT,25.03334880264441
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,INV_RT,NII_RT_GDCF,CURR_PRC,1999,1998,0,1999-03-31,PT,24.20574056021533
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,INV_RT,NII_RT_NDCF,CNST_PRC,1999,1998,0,1999-03-31,PT,17.29540615283141
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,INV_RT,NII_RT_NDCF,CURR_PRC,1999,1998,0,1999-03-31,PT,16.63667018980421
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,SAV_RT,NII_GROSS_SAV_RT_OF_GDS,CURR_PRC,1999,1998,0,1999-03-31,PT,23.18754027164577
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,SAV_RT,NII_NET_SAV_RT_OF_NDS,CURR_PRC,1999,1998,0,1999-03-31,PT,15.51678816713699
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GDP,CURR_PRC,1999,1998,0,1999-03-31,PT,14.68996541172576
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GNI,CURR_PRC,1999,1998,0,1999-03-31,PT,14.70150586054737
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GROSS_DOM_PRD,CNST_PRC,1999,1998,0,1999-03-31,PT,6.18441582070687
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GROSS_NAT_INC,CNST_PRC,1999,1998,0,1999-03-31,PT,6.1840216953472
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GVA_BAS_PRC,CNST_PRC,1999,1998,0,1999-03-31,PT,6.6833941562404
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GVA_BAS_PRC,CURR_PRC,1999,1998,0,1999-03-31,PT,15.2752246024847
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_NAT_INC,CNST_PRC,1999,1998,0,1999-03-31,PT,6.12554359802385
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_NNI,CURR_PRC,1999,1998,0,1999-03-31,PT,15.08397099742852
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_PER_CAP_NNI,CNST_PRC,1999,1998,0,1999-03-31,PT,4.07428690559936
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_PER_CAP_NNI,CURR_PRC,1999,1998,0,1999-03-31,PT,12.85956057443284
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_PER_CAP_NNP,CNST_PRC,1999,1998,0,1999-03-31,PT,4.07428690559936
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_PER_CAP_NNP,CURR_PRC,1999,1998,0,1999-03-31,PT,12.85956057443284
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,INV_RT,NII_RT_GDCF,CNST_PRC,1999,1998,0,1999-03-31,PT,23.08379977246515
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,INV_RT,NII_RT_GDCF,CURR_PRC,1999,1998,0,1999-03-31,PT,26.18761222019341
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,INV_RT,NII_RT_NDCF,CNST_PRC,1999,1998,0,1999-03-31,PT,14.87662421332537
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,INV_RT,NII_RT_NDCF,CURR_PRC,1999,1998,0,1999-03-31,PT,16.61514150932582
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,SAV_RT,NII_GROSS_SAV_RT_OF_GDS,CURR_PRC,1999,1998,0,1999-03-31,PT,23.73314983203501
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,SAV_RT,NII_NET_SAV_RT_OF_NDS,CURR_PRC,1999,1998,0,1999-03-31,PT,14.16067912116741
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_GDP_FACT_CST,CNST_PRC,2000,1999,0,2000-03-31,PT,8.00425514182928
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_GDP_FACT_CST,CURR_PRC,2000,1999,0,2000-03-31,PT,11.35384263207128
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_GNP_FACT_PRC,CNST_PRC,2000,1999,0,2000-03-31,PT,7.97953828492046
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_GNP_FACT_PRC,CURR_PRC,2000,1999,0,2000-03-31,PT,11.42860770928986
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_NDP_FACT_CST,CNST_PRC,2000,1999,0,2000-03-31,PT,8.01475954175482
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_NDP_FACT_CST,CURR_PRC,2000,1999,0,2000-03-31,PT,11.07875226412261
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_NNP_FACT_PRC,CNST_PRC,2000,1999,0,2000-03-31,PT,7.98731176648836
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_NNP_FACT_PRC,CURR_PRC,2000,1999,0,2000-03-31,PT,11.15896995362509
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_PER_CAP_NNP,CNST_PRC,2000,1999,0,2000-03-31,PT,6.0473222773846
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_PER_CAP_NNP,CURR_PRC,2000,1999,0,2000-03-31,PT,9.16010735705974
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,INV_RT,NII_RT_GDCF,CNST_PRC,2000,1999,0,2000-03-31,PT,27.05477298644357
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,INV_RT,NII_RT_GDCF,CURR_PRC,2000,1999,0,2000-03-31,PT,26.63368147375601
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,INV_RT,NII_RT_NDCF,CNST_PRC,2000,1999,0,2000-03-31,PT,19.59673185838888
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,INV_RT,NII_RT_NDCF,CURR_PRC,2000,1999,0,2000-03-31,PT,19.1849544117631
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,SAV_RT,NII_GROSS_SAV_RT_OF_GDS,CURR_PRC,2000,1999,0,2000-03-31,PT,25.54685067197857
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,SAV_RT,NII_NET_SAV_RT_OF_NDS,CURR_PRC,2000,1999,0,2000-03-31,PT,17.98777997863511
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GDP,CURR_PRC,2000,1999,0,2000-03-31,PT,12.18557384882218
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GNI,CURR_PRC,2000,1999,0,2000-03-31,PT,12.26301732608905
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GROSS_DOM_PRD,CNST_PRC,2000,1999,0,2000-03-31,PT,8.84575556109047
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GROSS_NAT_INC,CNST_PRC,2000,1999,0,2000-03-31,PT,8.8286501135685
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GVA_BAS_PRC,CNST_PRC,2000,1999,0,2000-03-31,PT,8.00424274330629
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GVA_BAS_PRC,CURR_PRC,2000,1999,0,2000-03-31,PT,11.35383994691847
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_NAT_INC,CNST_PRC,2000,1999,0,2000-03-31,PT,8.91983516277872
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_NNI,CURR_PRC,2000,1999,0,2000-03-31,PT,12.06966688201491
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_PER_CAP_NNI,CNST_PRC,2000,1999,0,2000-03-31,PT,6.96123672711425
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_PER_CAP_NNI,CURR_PRC,2000,1999,0,2000-03-31,PT,10.0544281154773
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_PER_CAP_NNP,CNST_PRC,2000,1999,0,2000-03-31,PT,6.96123672711425
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_PER_CAP_NNP,CURR_PRC,2000,1999,0,2000-03-31,PT,10.0544281154773
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,INV_RT,NII_RT_GDCF,CNST_PRC,2000,1999,0,2000-03-31,PT,24.94778120889688
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,INV_RT,NII_RT_GDCF,CURR_PRC,2000,1999,0,2000-03-31,PT,28.81431272405276
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,INV_RT,NII_RT_NDCF,CNST_PRC,2000,1999,0,2000-03-31,PT,16.81825661531032
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,INV_RT,NII_RT_NDCF,CURR_PRC,2000,1999,0,2000-03-31,PT,19.08083883857582
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,SAV_RT,NII_GROSS_SAV_RT_OF_GDS,CURR_PRC,2000,1999,0,2000-03-31,PT,26.31726478640965
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,SAV_RT,NII_NET_SAV_RT_OF_NDS,CURR_PRC,2000,1999,0,2000-03-31,PT,16.583790900983
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_GDP_FACT_CST,CNST_PRC,2001,2000,0,2001-03-31,PT,4.14817764714126
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_GDP_FACT_CST,CURR_PRC,2001,2000,0,2001-03-31,PT,7.67073600598427
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_GNP_FACT_PRC,CNST_PRC,2001,2000,0,2001-03-31,PT,3.84683594460206
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_GNP_FACT_PRC,CURR_PRC,2001,2000,0,2001-03-31,PT,7.33871869257977
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_NDP_FACT_CST,CNST_PRC,2001,2000,0,2001-03-31,PT,3.85304973471234
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_NDP_FACT_CST,CURR_PRC,2001,2000,0,2001-03-31,PT,7.30487464206306
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_NNP_FACT_PRC,CNST_PRC,2001,2000,0,2001-03-31,PT,3.515022518354
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_NNP_FACT_PRC,CURR_PRC,2001,2000,0,2001-03-31,PT,6.93206915164022
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_PER_CAP_NNP,CNST_PRC,2001,2000,0,2001-03-31,PT,1.68833109218587
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,ANN_GRWT_RT,NII_PER_CAP_NNP,CURR_PRC,2001,2000,0,2001-03-31,PT,5.04318078585669
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,INV_RT,NII_RT_GDCF,CNST_PRC,2001,2000,0,2001-03-31,PT,24.61434122836523
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,INV_RT,NII_RT_GDCF,CURR_PRC,2001,2000,0,2001-03-31,PT,24.26269155185534
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,INV_RT,NII_RT_NDCF,CNST_PRC,2001,2000,0,2001-03-31,PT,16.6669905575025
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,INV_RT,NII_RT_NDCF,CURR_PRC,2001,2000,0,2001-03-31,PT,16.31076248362743
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,SAV_RT,NII_GROSS_SAV_RT_OF_GDS,CURR_PRC,2001,2000,0,2001-03-31,PT,23.67695058310022
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2004_05,AFY,SAV_RT,NII_NET_SAV_RT_OF_NDS,CURR_PRC,2001,2000,0,2001-03-31,PT,15.66352248973749
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GDP,CURR_PRC,2001,2000,0,2001-03-31,PT,7.62596429970728
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GNI,CURR_PRC,2001,2000,0,2001-03-31,PT,7.31548465015915
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GROSS_DOM_PRD,CNST_PRC,2001,2000,0,2001-03-31,PT,3.84099115691161
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GROSS_NAT_INC,CNST_PRC,2001,2000,0,2001-03-31,PT,3.56625446925806
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GVA_BAS_PRC,CNST_PRC,2001,2000,0,2001-03-31,PT,4.14815748508801
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_GVA_BAS_PRC,CURR_PRC,2001,2000,0,2001-03-31,PT,7.67074524729551
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_NAT_INC,CNST_PRC,2001,2000,0,2001-03-31,PT,3.26632021563148
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_NNI,CURR_PRC,2001,2000,0,2001-03-31,PT,6.9040504941935
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_PER_CAP_NNI,CNST_PRC,2001,2000,0,2001-03-31,PT,1.44218502057325
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_PER_CAP_NNI,CURR_PRC,2001,2000,0,2001-03-31,PT,5.01565705876051
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_PER_CAP_NNP,CNST_PRC,2001,2000,0,2001-03-31,PT,1.44218502057325
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,ANN_GRWT_RT,NII_PER_CAP_NNP,CURR_PRC,2001,2000,0,2001-03-31,PT,5.01565705876051
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,INV_RT,NII_RT_GDCF,CNST_PRC,2001,2000,0,2001-03-31,PT,22.69743122425619
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,INV_RT,NII_RT_GDCF,CURR_PRC,2001,2000,0,2001-03-31,PT,26.2492196765008
RBI:MACRO_ECN_AGG_RTS_RN(1.0),N_A,BY_2011_12,AFY,INV_RT,NII_RT_NDCF,CNST_PRC,2001,2000,0,2001-03-31,PT,14.32595615903855
