DATAFLOW,AUDST,COMP_BOP_RN,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2014,2013,0,2014-03-31,INR,-1871359497399.38
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2014,2013,0,2014-03-31,USD,-32296055820.8718
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2014,2013,0,2014-03-31,INR,6977089537952.77
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2014,2013,0,2014-03-31,USD,115313078057.485
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2014,2013,0,2014-03-31,INR,19310735779609.1
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2014,2013,0,2014-03-31,USD,318607200000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2014,2013,0,2014-03-31,INR,28159184814961.2
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2014,2013,0,2014-03-31,USD,466216333878.357
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2014,2013,0,2014-03-31,INR,-8848449035352.15
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2014,2013,0,2014-03-31,USD,-147609133878.357
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2014,2013,0,2014-03-31,INR,-960540065627.055
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2014,2013,0,2014-03-31,USD,-15508437125.6289
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2014,2013,0,2014-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2014,2013,0,2014-03-31,USD,0.0
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2014,2013,0,2014-03-31,INR,960540000673.62
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2014,2013,0,2014-03-31,USD,15508436082
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2014,2013,0,2014-03-31,INR,-960540065627.055
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2014,2013,0,2014-03-31,USD,-15508437125.6289
RBI:KCI_BOP_RN(1.0),N_A,SDR_ALLC,AFY,2014,2013,0,2014-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2015,2014,0,2015-03-31,INR,5412375192603.77
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2015,2014,0,2015-03-31,USD,88264982077.4532
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2015,2014,0,2015-03-31,INR,13675681625.0157
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2015,2014,0,2015-03-31,USD,232360000.000001
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2015,2014,0,2015-03-31,INR,126230000811.859
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2015,2014,0,2015-03-31,USD,2052689075.17934
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2015,2014,0,2015-03-31,INR,4736554015554.64
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2015,2014,0,2015-03-31,USD,77476002097.0773
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2015,2014,0,2015-03-31,INR,861246344370.538
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2015,2014,0,2015-03-31,USD,14056545512.0278
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2015,2014,0,2015-03-31,INR,-320443026045.454
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2015,2014,0,2015-03-31,USD,-5471834606.83126
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2015,2014,0,2015-03-31,INR,-4887823712.82739
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2015,2014,0,2015-03-31,USD,-80780000
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2015,2014,0,2015-03-31,INR,-1633129452907.87
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2015,2014,0,2015-03-31,USD,-26858630075.2262
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2015,2014,0,2015-03-31,INR,7225492249772.73
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2015,2014,0,2015-03-31,USD,118081104202.612
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2015,2014,0,2015-03-31,INR,19342097867567.3
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2015,2014,0,2015-03-31,USD,316544760000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2015,2014,0,2015-03-31,INR,28200719570247.9
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2015,2014,0,2015-03-31,USD,461484494277.838
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2015,2014,0,2015-03-31,INR,-8858621702680.6
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2015,2014,0,2015-03-31,USD,-144939734277.838
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2015,2014,0,2015-03-31,INR,-3779245792435.9
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2015,2014,0,2015-03-31,USD,-61406352862.4281
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2015,2014,0,2015-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2015,2014,0,2015-03-31,USD,0.0
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2015,2014,0,2015-03-31,INR,3779245739695.9
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2015,2014,0,2015-03-31,USD,61406352002
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2015,2014,0,2015-03-31,INR,-3779245792435.9
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2015,2014,0,2015-03-31,USD,-61406352862.4281
RBI:KCI_BOP_RN(1.0),N_A,SDR_ALLC,AFY,2015,2014,0,2015-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2016,2015,0,2016-03-31,INR,2595923057408.15
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2016,2015,0,2016-03-31,USD,40055270013.6554
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2016,2015,0,2016-03-31,INR,-387929482115.238
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2016,2015,0,2016-03-31,USD,-5855550000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2016,2015,0,2016-03-31,INR,130310000000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2016,2015,0,2016-03-31,USD,1965760867.42909
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2016,2015,0,2016-03-31,INR,2704358058546.1
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2016,2015,0,2016-03-31,USD,41263926932.1037
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2016,2015,0,2016-03-31,INR,1046663883780.07
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2016,2015,0,2016-03-31,USD,16051515267.9806
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2016,2015,0,2016-03-31,INR,-892720966915.452
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2016,2015,0,2016-03-31,USD,-13297232328.6239
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2016,2015,0,2016-03-31,INR,-4758435887.323
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2016,2015,0,2016-03-31,USD,-73150725.234135
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2016,2015,0,2016-03-31,INR,-1437623985145.76
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2016,2015,0,2016-03-31,USD,-22150593409.138
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2016,2015,0,2016-03-31,INR,7057687523299.05
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2016,2015,0,2016-03-31,USD,107928128643.062
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2016,2015,0,2016-03-31,INR,17432886701424.6
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2016,2015,0,2016-03-31,USD,266365329600
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2016,2015,0,2016-03-31,INR,25928198209869.4
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2016,2015,0,2016-03-31,USD,396444051652.2
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2016,2015,0,2016-03-31,INR,-8495311508444.81
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2016,2015,0,2016-03-31,USD,-130078722052.2
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2016,2015,0,2016-03-31,INR,-1158299072262.4
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2016,2015,0,2016-03-31,USD,-17904676604.5174
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2016,2015,0,2016-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2016,2015,0,2016-03-31,USD,0.0
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2016,2015,0,2016-03-31,INR,1158299072262.4
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2016,2015,0,2016-03-31,USD,17904676604
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2016,2015,0,2016-03-31,INR,-1158299072262.4
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2016,2015,0,2016-03-31,USD,-17904676604.5174
RBI:KCI_BOP_RN(1.0),N_A,SDR_ALLC,AFY,2016,2015,0,2016-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2017,2016,0,2017-03-31,INR,2411496275381.9
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2017,2016,0,2017-03-31,USD,35967049867.5099
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2017,2016,0,2017-03-31,INR,-509275225289.95
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2017,2016,0,2017-03-31,USD,-7590080000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2017,2016,0,2017-03-31,INR,146650000000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2017,2016,0,2017-03-31,USD,2186150045.40811
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2017,2016,0,2017-03-31,INR,3348141407140.4
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2017,2016,0,2017-03-31,USD,49980504528.7584
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2017,2016,0,2017-03-31,INR,-836642117058.418
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2017,2016,0,2017-03-31,USD,-12366769634.1597
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2017,2016,0,2017-03-31,INR,269274077658.907
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2017,2016,0,2017-03-31,USD,3856584927.50306
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2017,2016,0,2017-03-31,INR,-6651867069.037
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2017,2016,0,2017-03-31,USD,-99340000
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2017,2016,0,2017-03-31,INR,-969157291560.157
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2017,2016,0,2017-03-31,USD,-14416710271.8101
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2017,2016,0,2017-03-31,INR,6575358081624.08
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2017,2016,0,2017-03-31,USD,98025751836.7623
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2017,2016,0,2017-03-31,INR,18789433971855.2
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2017,2016,0,2017-03-31,USD,280138002000
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2017,2016,0,2017-03-31,INR,26333949345039.4
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2017,2016,0,2017-03-31,USD,392580464108.572
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2017,2016,0,2017-03-31,INR,-7544515373184.24
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2017,2016,0,2017-03-31,USD,-112442462108.572
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2017,2016,0,2017-03-31,INR,-1442338983821.74
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2017,2016,0,2017-03-31,USD,-21550339595.6997
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2017,2016,0,2017-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2017,2016,0,2017-03-31,USD,0.0
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2017,2016,0,2017-03-31,INR,1442338983821.75
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2017,2016,0,2017-03-31,USD,21550339596
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2017,2016,0,2017-03-31,INR,-1442338983821.74
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2017,2016,0,2017-03-31,USD,-21550339595.6997
RBI:KCI_BOP_RN(1.0),N_A,SDR_ALLC,AFY,2017,2016,0,2017-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2018,2017,0,2018-03-31,INR,5949418680684.78
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2018,2017,0,2018-03-31,USD,92291590667.4698
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2018,2017,0,2018-03-31,INR,-51286672059.9402
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2018,2017,0,2018-03-31,USD,-799000000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2018,2017,0,2018-03-31,INR,194230000000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2018,2017,0,2018-03-31,USD,3012890510.52087
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2018,2017,0,2018-03-31,INR,3969249667148.08
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2018,2017,0,2018-03-31,USD,61595285256.2498
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2018,2017,0,2018-03-31,INR,623897883785.739
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2018,2017,0,2018-03-31,USD,9676216443.42929
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2018,2017,0,2018-03-31,INR,1218150356723.47
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2018,2017,0,2018-03-31,USD,18881108457.2699
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2018,2017,0,2018-03-31,INR,-4822554912.56618
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2018,2017,0,2018-03-31,USD,-74910000
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2018,2017,0,2018-03-31,INR,-3141263241321.42
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2018,2017,0,2018-03-31,USD,-48717212360.7397
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2018,2017,0,2018-03-31,INR,7176010697939.35
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2018,2017,0,2018-03-31,USD,111318638131.689
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2018,2017,0,2018-03-31,INR,19914356264384.4
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2018,2017,0,2018-03-31,USD,308970407108.64
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2018,2017,0,2018-03-31,INR,30231630203645.1
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2018,2017,0,2018-03-31,USD,469006257601.069
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2018,2017,0,2018-03-31,INR,-10317273939260.8
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2018,2017,0,2018-03-31,USD,-160035850492.429
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2018,2017,0,2018-03-31,INR,-2808155439363.37
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2018,2017,0,2018-03-31,USD,-43574378306.73
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2018,2017,0,2018-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2018,2017,0,2018-03-31,USD,0.0
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2018,2017,0,2018-03-31,INR,2808155439363.36
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2018,2017,0,2018-03-31,USD,43574378306.7299
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2018,2017,0,2018-03-31,INR,-2808155439363.37
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2018,2017,0,2018-03-31,USD,-43574378306.73
RBI:KCI_BOP_RN(1.0),N_A,SDR_ALLC,AFY,2018,2017,0,2018-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2019,2018,0,2019-03-31,INR,3800231161911.51
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2019,2018,0,2019-03-31,USD,53917000304.1522
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2019,2018,0,2019-03-31,INR,696291421660.312
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2019,2018,0,2019-03-31,USD,9768829999.99999
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2019,2018,0,2019-03-31,INR,246540000000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2019,2018,0,2019-03-31,USD,3486511959.85722
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2019,2018,0,2019-03-31,INR,3019269421803.19
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2019,2018,0,2019-03-31,USD,42897628127.0686
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2019,2018,0,2019-03-31,INR,718971482727.035
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2019,2018,0,2019-03-31,USD,10387435136.9571
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2019,2018,0,2019-03-31,INR,-878710925416.094
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2019,2018,0,2019-03-31,USD,-12592034919.7307
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2019,2018,0,2019-03-31,INR,-2130238862.9385
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2019,2018,0,2019-03-31,USD,-31370000
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2019,2018,0,2019-03-31,INR,-4002273216249.96
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2019,2018,0,2019-03-31,USD,-57256363293.9793
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2019,2018,0,2019-03-31,INR,8606333666462.21
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2019,2018,0,2019-03-31,USD,123026255426.775
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2019,2018,0,2019-03-31,INR,23582108489488.1
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2019,2018,0,2019-03-31,USD,337236560591.22
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2019,2018,0,2019-03-31,INR,36190715372200.3
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2019,2018,0,2019-03-31,USD,517519179311.975
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2019,2018,0,2019-03-31,INR,-12608606882712.2
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2019,2018,0,2019-03-31,USD,-180282618720.755
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2019,2018,0,2019-03-31,INR,202042054338.456
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2019,2018,0,2019-03-31,USD,3339362989.82709
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2019,2018,0,2019-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2019,2018,0,2019-03-31,USD,0.0
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2019,2018,0,2019-03-31,INR,-202042054338.462
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2019,2018,0,2019-03-31,USD,-3339362989.82729
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2019,2018,0,2019-03-31,INR,202042054338.456
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2019,2018,0,2019-03-31,USD,3339362989.82709
RBI:KCI_BOP_RN(1.0),N_A,SDR_ALLC,AFY,2019,2018,0,2019-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2020,2019,0,2020-03-31,INR,5956342562822.69
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2020,2019,0,2020-03-31,USD,84154335491.2149
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2020,2019,0,2020-03-31,INR,1542633636060.36
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2020,2019,0,2020-03-31,USD,21680250000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2020,2019,0,2020-03-31,INR,272500000000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2020,2019,0,2020-03-31,USD,3856373944.62039
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2020,2019,0,2020-03-31,INR,3981555623495.79
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2020,2019,0,2020-03-31,USD,56558263209.1754
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2020,2019,0,2020-03-31,INR,611226278892.725
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2020,2019,0,2020-03-31,USD,8626956189.05162
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2020,2019,0,2020-03-31,INR,-446747477006.371
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2020,2019,0,2020-03-31,USD,-6498430831.91285
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2020,2019,0,2020-03-31,INR,-4825498619.8164
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2020,2019,0,2020-03-31,USD,-69077019.719657
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2020,2019,0,2020-03-31,INR,-1724286819096.64
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2020,2019,0,2020-03-31,USD,-24656270667.2613
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2020,2019,0,2020-03-31,INR,9424736216477.63
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2020,2019,0,2020-03-31,USD,132849619823.823
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2020,2019,0,2020-03-31,INR,22709193834440.2
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2020,2019,0,2020-03-31,USD,320430859902.3
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2020,2019,0,2020-03-31,INR,33858216870014.5
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2020,2019,0,2020-03-31,USD,477936750393.384
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2020,2019,0,2020-03-31,INR,-11149023035574.3
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2020,2019,0,2020-03-31,USD,-157505890491.084
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2020,2019,0,2020-03-31,INR,-4232055743726.06
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2020,2019,0,2020-03-31,USD,-59498064823.9536
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2020,2019,0,2020-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2020,2019,0,2020-03-31,USD,0.0
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2020,2019,0,2020-03-31,INR,4232055743726.06
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2020,2019,0,2020-03-31,USD,59498064823.9537
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2020,2019,0,2020-03-31,INR,-4232055743726.06
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2020,2019,0,2020-03-31,USD,-59498064823.9536
RBI:KCI_BOP_RN(1.0),N_A,SDR_ALLC,AFY,2020,2019,0,2020-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2021,2020,0,2021-03-31,INR,4676107635576.23
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2021,2020,0,2021-03-31,USD,63374125852.1857
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2021,2020,0,2021-03-31,INR,8741637426.10741
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2021,2020,0,2021-03-31,USD,239669999.999998
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2021,2020,0,2021-03-31,INR,833320000000
