DATAFLOW,AUDST,FREQ,REPYEAREND,REPYEARSTART,TYP_OF_COM_TRD,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2004,2003,TERM_TTL_TRD_BAL,0,2003-07-01,USD,-1147000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2004,2003,TERM_TRD_EXP,0,2003-08-01,INR,207440000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2004,2003,TERM_TRD_EXP,0,2003-08-01,USD,4516000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2004,2003,TERM_TRD_IMP,0,2003-08-01,INR,265720000000.00003
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2004,2003,TERM_TRD_IMP,0,2003-08-01,USD,5785000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2004,2003,TERM_TTL_TRD_BAL,0,2003-08-01,INR,-58280000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2004,2003,TERM_TTL_TRD_BAL,0,2003-08-01,USD,-1269000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2004,2003,TERM_TRD_EXP,0,2003-09-01,INR,251290000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2004,2003,TERM_TRD_EXP,0,2003-09-01,USD,5481000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2004,2003,TERM_TRD_IMP,0,2003-09-01,INR,289080000000
