DATAFLOW,AUDST,EAR_EXP_FC_RN,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_CG,AFY,PREV_TO_PREV,2018,2017,0,2018-03-31,INR,136430000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_CG,AFY,PREV_YR,2018,2017,0,2018-03-31,INR,80664000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_CSP,AFY,CURR_YR,2018,2017,0,2018-03-31,INR,98504000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_CSP,AFY,PREV_TO_PREV,2018,2017,0,2018-03-31,INR,104101000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_CSP,AFY,PREV_YR,2018,2017,0,2018-03-31,INR,91742000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_FRG_CURR,AFY,CURR_YR,2018,2017,0,2018-03-31,INR,3597384000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_FRG_CURR,AFY,PREV_TO_PREV,2018,2017,0,2018-03-31,INR,3804648000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_FRG_CURR,AFY,PREV_YR,2018,2017,0,2018-03-31,INR,3271559000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_OEFC,AFY,CURR_YR,2018,2017,0,2018-03-31,INR,2830688000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_OEFC,AFY,PREV_TO_PREV,2018,2017,0,2018-03-31,INR,2340616000000
